Date.Time,Temp,pH,site,timepoint
2019-12-21 17:09:49,27.74,8.37,site1,timepoint1
2019-12-21 17:19:49,27.76,8.36,site1,timepoint1
2019-12-21 17:29:49,27.79,8.35,site1,timepoint1
2019-12-21 17:39:49,27.79,8.34,site1,timepoint1
2019-12-21 17:49:49,27.76,8.34,site1,timepoint1
2019-12-21 17:59:49,27.74,8.33,site1,timepoint1
2019-12-21 18:09:49,27.72,8.32,site1,timepoint1
2019-12-21 18:19:49,27.67,8.31,site1,timepoint1
2019-12-21 18:29:49,27.64,8.31,site1,timepoint1
2019-12-21 18:39:49,27.67,8.31,site1,timepoint1
2019-12-21 18:49:49,27.69,8.31,site1,timepoint1
2019-12-21 18:59:49,27.69,8.31,site1,timepoint1
2019-12-21 19:09:49,27.72,8.3,site1,timepoint1
2019-12-21 19:19:49,27.74,8.3,site1,timepoint1
2019-12-21 19:29:49,27.74,8.31,site1,timepoint1
2019-12-21 19:39:49,27.76,8.31,site1,timepoint1
2019-12-21 19:49:49,27.76,8.31,site1,timepoint1
2019-12-21 19:59:49,27.76,8.31,site1,timepoint1
2019-12-21 20:09:49,27.76,8.31,site1,timepoint1
2019-12-21 20:19:49,27.74,8.3,site1,timepoint1
2019-12-21 20:29:49,27.72,8.3,site1,timepoint1
2019-12-21 20:39:49,27.72,8.3,site1,timepoint1
2019-12-21 20:49:49,27.72,8.31,site1,timepoint1
2019-12-21 20:59:49,27.72,8.31,site1,timepoint1
2019-12-21 21:09:49,27.74,8.31,site1,timepoint1
2019-12-21 21:19:49,27.74,8.31,site1,timepoint1
2019-12-21 21:29:49,27.72,8.31,site1,timepoint1
2019-12-21 21:39:49,27.69,8.31,site1,timepoint1
2019-12-21 21:49:49,27.67,8.3,site1,timepoint1
2019-12-21 21:59:49,27.62,8.31,site1,timepoint1
2019-12-21 22:09:49,27.59,8.31,site1,timepoint1
2019-12-21 22:19:49,27.59,8.31,site1,timepoint1
2019-12-21 22:29:49,27.57,8.31,site1,timepoint1
2019-12-21 22:39:49,27.54,8.3,site1,timepoint1
2019-12-21 22:49:49,27.54,8.31,site1,timepoint1
2019-12-21 22:59:49,27.54,8.31,site1,timepoint1
2019-12-21 23:09:49,27.57,8.3,site1,timepoint1
2019-12-21 23:19:49,27.57,8.3,site1,timepoint1
2019-12-21 23:29:49,27.57,8.3,site1,timepoint1
2019-12-21 23:39:49,27.57,8.3,site1,timepoint1
2019-12-21 23:49:49,27.57,8.3,site1,timepoint1
2019-12-21 23:59:49,27.57,8.3,site1,timepoint1
2019-12-22 00:09:49,27.57,8.3,site1,timepoint1
2019-12-22 00:19:49,27.54,8.3,site1,timepoint1
2019-12-22 00:29:49,27.52,8.29,site1,timepoint1
2019-12-22 00:39:49,27.52,8.3,site1,timepoint1
2019-12-22 00:49:49,27.49,8.29,site1,timepoint1
2019-12-22 00:59:49,27.49,8.29,site1,timepoint1
2019-12-22 01:09:49,27.47,8.29,site1,timepoint1
2019-12-22 01:19:49,27.47,8.29,site1,timepoint1
2019-12-22 01:29:49,27.47,8.29,site1,timepoint1
2019-12-22 01:39:49,27.47,8.29,site1,timepoint1
2019-12-22 01:49:49,27.47,8.29,site1,timepoint1
2019-12-22 01:59:49,27.44,8.29,site1,timepoint1
2019-12-22 02:09:49,27.44,8.29,site1,timepoint1
2019-12-22 02:19:49,27.44,8.29,site1,timepoint1
2019-12-22 02:29:49,27.44,8.29,site1,timepoint1
2019-12-22 02:39:49,27.44,8.29,site1,timepoint1
2019-12-22 02:49:49,27.44,8.29,site1,timepoint1
2019-12-22 02:59:49,27.44,8.29,site1,timepoint1
2019-12-22 03:09:49,27.44,8.29,site1,timepoint1
2019-12-22 03:19:49,27.44,8.29,site1,timepoint1
2019-12-22 03:29:49,27.44,8.29,site1,timepoint1
2019-12-22 03:39:49,27.44,8.29,site1,timepoint1
2019-12-22 03:49:49,27.44,8.28,site1,timepoint1
2019-12-22 03:59:49,27.47,8.28,site1,timepoint1
2019-12-22 04:09:49,27.47,8.28,site1,timepoint1
2019-12-22 04:19:49,27.47,8.28,site1,timepoint1
2019-12-22 04:29:49,27.47,8.28,site1,timepoint1
2019-12-22 04:39:49,27.44,8.28,site1,timepoint1
2019-12-22 04:49:49,27.47,8.27,site1,timepoint1
2019-12-22 04:59:49,27.47,8.27,site1,timepoint1
2019-12-22 05:09:49,27.44,8.27,site1,timepoint1
2019-12-22 05:19:49,27.44,8.27,site1,timepoint1
2019-12-22 05:29:49,27.44,8.28,site1,timepoint1
2019-12-22 05:39:49,27.44,8.28,site1,timepoint1
2019-12-22 05:49:49,27.44,8.28,site1,timepoint1
2019-12-22 05:59:49,27.44,8.28,site1,timepoint1
2019-12-22 06:09:49,27.42,8.29,site1,timepoint1
2019-12-22 06:19:49,27.42,8.29,site1,timepoint1
2019-12-22 06:29:49,27.42,8.28,site1,timepoint1
2019-12-22 06:39:49,27.4,8.27,site1,timepoint1
2019-12-22 06:49:49,27.4,8.28,site1,timepoint1
2019-12-22 06:59:49,27.4,8.28,site1,timepoint1
2019-12-22 07:09:49,27.4,8.28,site1,timepoint1
2019-12-22 07:19:49,27.42,8.29,site1,timepoint1
2019-12-22 07:29:49,27.42,8.29,site1,timepoint1
2019-12-22 07:39:49,27.42,8.3,site1,timepoint1
2019-12-22 07:49:49,27.42,8.31,site1,timepoint1
2019-12-22 07:59:49,27.44,8.32,site1,timepoint1
2019-12-22 08:09:49,27.44,8.33,site1,timepoint1
2019-12-22 08:19:49,27.47,8.33,site1,timepoint1
2019-12-22 08:29:49,27.49,8.33,site1,timepoint1
2019-12-22 08:39:49,27.52,8.34,site1,timepoint1
2019-12-22 08:49:49,27.54,8.34,site1,timepoint1
2019-12-22 08:59:49,27.57,8.35,site1,timepoint1
2019-12-22 09:09:49,27.57,8.36,site1,timepoint1
2019-12-22 09:19:49,27.59,8.36,site1,timepoint1
2019-12-22 09:29:49,27.59,8.36,site1,timepoint1
2019-12-22 09:39:49,27.62,8.36,site1,timepoint1
2019-12-22 09:49:49,27.62,8.36,site1,timepoint1
2019-12-22 09:59:49,27.62,8.38,site1,timepoint1
2019-12-22 10:09:49,27.64,8.37,site1,timepoint1
2019-12-22 10:19:49,27.64,8.37,site1,timepoint1
2019-12-22 10:29:49,27.64,8.38,site1,timepoint1
2019-12-22 10:39:49,27.64,8.39,site1,timepoint1
2019-12-22 10:49:49,27.64,8.38,site1,timepoint1
2019-12-22 10:59:49,27.67,8.39,site1,timepoint1
2019-12-22 11:09:49,27.69,8.37,site1,timepoint1
2019-12-22 11:19:49,27.69,8.38,site1,timepoint1
2019-12-22 11:29:49,27.67,8.38,site1,timepoint1
2019-12-22 11:39:49,27.67,8.38,site1,timepoint1
2019-12-22 11:49:49,27.67,8.39,site1,timepoint1
2019-12-22 11:59:49,27.69,8.41,site1,timepoint1
2019-12-22 12:09:49,27.72,8.42,site1,timepoint1
2019-12-22 12:19:49,27.74,8.41,site1,timepoint1
2019-12-22 12:29:49,27.76,8.41,site1,timepoint1
2019-12-22 12:39:49,27.79,8.41,site1,timepoint1
2019-12-22 12:49:49,27.79,8.41,site1,timepoint1
2019-12-22 12:59:49,27.76,8.4,site1,timepoint1
2019-12-22 13:09:49,27.76,8.4,site1,timepoint1
2019-12-22 13:19:49,27.74,8.4,site1,timepoint1
2019-12-22 13:29:49,27.72,8.4,site1,timepoint1
2019-12-22 13:39:49,27.72,8.4,site1,timepoint1
2019-12-22 13:49:49,27.72,8.41,site1,timepoint1
2019-12-22 13:59:49,27.72,8.4,site1,timepoint1
2019-12-22 14:09:49,27.69,8.4,site1,timepoint1
2019-12-22 14:19:49,27.72,8.4,site1,timepoint1
2019-12-22 14:29:49,27.72,8.4,site1,timepoint1
2019-12-22 14:39:49,27.72,8.41,site1,timepoint1
2019-12-22 14:49:49,27.74,8.4,site1,timepoint1
2019-12-22 14:59:49,27.76,8.41,site1,timepoint1
2019-12-22 15:09:49,27.76,8.39,site1,timepoint1
2019-12-22 15:19:49,27.74,8.39,site1,timepoint1
2019-12-22 15:29:49,27.72,8.38,site1,timepoint1
2019-12-22 15:39:49,27.69,8.38,site1,timepoint1
2019-12-22 15:49:49,27.67,8.37,site1,timepoint1
2019-12-22 15:59:49,27.64,8.37,site1,timepoint1
2019-12-22 16:09:49,27.64,8.36,site1,timepoint1
2019-12-22 16:19:49,27.62,8.35,site1,timepoint1
2019-12-22 16:29:49,27.62,8.35,site1,timepoint1
2019-12-22 16:39:49,27.59,8.35,site1,timepoint1
2019-12-22 16:49:49,27.59,8.39,site1,timepoint1
2019-12-22 16:59:49,27.59,8.36,site1,timepoint1
2019-12-22 17:09:49,27.59,8.35,site1,timepoint1
2019-12-22 17:19:49,27.59,8.34,site1,timepoint1
2019-12-22 17:29:49,27.59,8.33,site1,timepoint1
2019-12-22 17:39:49,27.59,8.33,site1,timepoint1
2019-12-22 17:49:49,27.59,8.33,site1,timepoint1
2019-12-22 17:59:49,27.59,8.32,site1,timepoint1
2019-12-22 18:09:49,27.59,8.31,site1,timepoint1
2019-12-22 18:19:49,27.59,8.3,site1,timepoint1
2019-12-22 18:29:49,27.62,8.3,site1,timepoint1
2019-12-22 18:39:49,27.62,8.3,site1,timepoint1
2019-12-22 18:49:49,27.64,8.3,site1,timepoint1
2019-12-22 18:59:49,27.64,8.29,site1,timepoint1
2019-12-22 19:09:49,27.64,8.3,site1,timepoint1
2019-12-22 19:19:49,27.64,8.29,site1,timepoint1
2019-12-22 19:29:49,27.64,8.3,site1,timepoint1
2019-12-22 19:39:49,27.64,8.29,site1,timepoint1
2019-12-22 19:49:49,27.64,8.3,site1,timepoint1
2019-12-22 19:59:49,27.67,8.3,site1,timepoint1
2019-12-22 20:09:49,27.67,8.3,site1,timepoint1
2019-12-22 20:19:49,27.67,8.3,site1,timepoint1
2019-12-22 20:29:49,27.64,8.3,site1,timepoint1
2019-12-22 20:39:49,27.62,8.3,site1,timepoint1
2019-12-22 20:49:49,27.59,8.3,site1,timepoint1
2019-12-22 20:59:49,27.59,8.3,site1,timepoint1
2019-12-22 21:09:49,27.57,8.3,site1,timepoint1
2019-12-22 21:19:49,27.57,8.3,site1,timepoint1
2019-12-22 21:29:49,27.57,8.3,site1,timepoint1
2019-12-22 21:39:49,27.54,8.31,site1,timepoint1
2019-12-22 21:49:49,27.52,8.31,site1,timepoint1
2019-12-22 21:59:49,27.52,8.3,site1,timepoint1
2019-12-22 22:09:49,27.54,8.3,site1,timepoint1
2019-12-22 22:19:49,27.54,8.3,site1,timepoint1
2019-12-22 22:29:49,27.52,8.3,site1,timepoint1
2019-12-22 22:39:49,27.52,8.3,site1,timepoint1
2019-12-22 22:49:49,27.52,8.3,site1,timepoint1
2019-12-22 22:59:49,27.52,8.3,site1,timepoint1
2019-12-22 23:09:49,27.52,8.3,site1,timepoint1
2019-12-22 23:19:49,27.49,8.3,site1,timepoint1
2019-12-22 23:29:49,27.49,8.3,site1,timepoint1
2019-12-22 23:39:49,27.49,8.3,site1,timepoint1
2019-12-22 23:49:49,27.47,8.3,site1,timepoint1
2019-12-22 23:59:49,27.47,8.3,site1,timepoint1
2019-12-23 00:09:49,27.49,8.3,site1,timepoint1
2019-12-23 00:19:49,27.49,8.29,site1,timepoint1
2019-12-23 00:29:49,27.47,8.29,site1,timepoint1
2019-12-23 00:39:49,27.47,8.29,site1,timepoint1
2019-12-23 00:49:49,27.47,8.29,site1,timepoint1
2019-12-23 00:59:49,27.47,8.28,site1,timepoint1
2019-12-23 01:09:49,27.47,8.29,site1,timepoint1
2019-12-23 01:19:49,27.47,8.29,site1,timepoint1
2019-12-23 01:29:49,27.47,8.28,site1,timepoint1
2019-12-23 01:39:49,27.47,8.28,site1,timepoint1
2019-12-23 01:49:49,27.44,8.28,site1,timepoint1
2019-12-23 01:59:49,27.44,8.28,site1,timepoint1
2019-12-23 02:09:49,27.44,8.28,site1,timepoint1
2019-12-23 02:19:49,27.44,8.28,site1,timepoint1
2019-12-23 02:29:49,27.42,8.28,site1,timepoint1
2019-12-23 02:39:49,27.4,8.28,site1,timepoint1
2019-12-23 02:49:49,27.37,8.29,site1,timepoint1
2019-12-23 02:59:49,27.37,8.28,site1,timepoint1
2019-12-23 03:09:49,27.37,8.28,site1,timepoint1
2019-12-23 03:19:49,27.37,8.29,site1,timepoint1
2019-12-23 03:29:49,27.35,8.29,site1,timepoint1
2019-12-23 03:39:49,27.35,8.28,site1,timepoint1
2019-12-23 03:49:49,27.35,8.29,site1,timepoint1
2019-12-23 03:59:49,27.32,8.28,site1,timepoint1
2019-12-23 04:09:49,27.32,8.28,site1,timepoint1
2019-12-23 04:19:49,27.32,8.28,site1,timepoint1
2019-12-23 04:29:49,27.32,8.27,site1,timepoint1
2019-12-23 04:39:49,27.32,8.28,site1,timepoint1
2019-12-23 04:49:49,27.32,8.28,site1,timepoint1
2019-12-23 04:59:49,27.32,8.28,site1,timepoint1
2019-12-23 05:09:49,27.32,8.28,site1,timepoint1
2019-12-23 05:19:49,27.35,8.28,site1,timepoint1
2019-12-23 05:29:49,27.35,8.28,site1,timepoint1
2019-12-23 05:39:49,27.35,8.28,site1,timepoint1
2019-12-23 05:49:49,27.35,8.28,site1,timepoint1
2019-12-23 05:59:49,27.35,8.29,site1,timepoint1
2019-12-23 06:09:49,27.37,8.29,site1,timepoint1
2019-12-23 06:19:49,27.37,8.29,site1,timepoint1
2019-12-23 06:29:49,27.37,8.29,site1,timepoint1
2019-12-23 06:39:49,27.37,8.29,site1,timepoint1
2019-12-23 06:49:49,27.37,8.3,site1,timepoint1
2019-12-23 06:59:49,27.37,8.3,site1,timepoint1
2019-12-23 07:09:49,27.4,8.31,site1,timepoint1
2019-12-23 07:19:49,27.4,8.31,site1,timepoint1
2019-12-23 07:29:49,27.42,8.32,site1,timepoint1
2019-12-23 07:39:49,27.42,8.33,site1,timepoint1
2019-12-23 07:49:49,27.44,8.34,site1,timepoint1
2019-12-23 07:59:49,27.44,8.34,site1,timepoint1
2019-12-23 08:09:49,27.47,8.34,site1,timepoint1
2019-12-23 08:19:49,27.49,8.36,site1,timepoint1
2019-12-23 08:29:49,27.52,8.36,site1,timepoint1
2019-12-23 08:39:49,27.54,8.37,site1,timepoint1
2019-12-23 08:49:49,27.57,8.38,site1,timepoint1
2019-12-23 08:59:49,27.59,8.37,site1,timepoint1
2019-12-23 09:09:49,27.59,8.38,site1,timepoint1
2019-12-23 09:19:49,27.62,8.39,site1,timepoint1
2019-12-23 09:29:49,27.64,8.38,site1,timepoint1
2019-12-23 09:39:49,27.64,8.38,site1,timepoint1
2019-12-23 09:49:49,27.64,8.38,site1,timepoint1
2019-12-23 09:59:49,27.62,8.38,site1,timepoint1
2019-12-23 10:09:49,27.62,8.38,site1,timepoint1
2019-12-23 10:19:49,27.62,8.38,site1,timepoint1
2019-12-23 10:29:49,27.64,8.39,site1,timepoint1
2019-12-23 10:39:49,27.67,8.38,site1,timepoint1
2019-12-23 10:49:49,27.67,8.38,site1,timepoint1
2019-12-23 10:59:49,27.67,8.38,site1,timepoint1
2019-12-23 11:09:49,27.67,8.39,site1,timepoint1
2019-12-23 11:19:49,27.67,8.39,site1,timepoint1
2019-12-23 11:29:49,27.67,8.38,site1,timepoint1
2019-12-23 11:39:49,27.64,8.37,site1,timepoint1
2019-12-23 11:49:49,27.62,8.37,site1,timepoint1
2019-12-23 11:59:49,27.62,8.36,site1,timepoint1
2019-12-23 12:09:49,27.59,8.36,site1,timepoint1
2019-12-23 12:19:49,27.59,8.35,site1,timepoint1
2019-12-23 12:29:49,27.57,8.35,site1,timepoint1
2019-12-23 12:39:49,27.54,8.34,site1,timepoint1
2019-12-23 12:49:49,27.54,8.34,site1,timepoint1
2019-12-23 12:59:49,27.54,8.35,site1,timepoint1
2019-12-23 13:09:49,27.54,8.35,site1,timepoint1
2019-12-23 13:19:49,27.57,8.35,site1,timepoint1
2019-12-23 13:29:49,27.57,8.36,site1,timepoint1
2019-12-23 13:39:49,27.57,8.36,site1,timepoint1
2019-12-23 13:49:49,27.59,8.38,site1,timepoint1
2019-12-23 13:59:49,27.62,8.38,site1,timepoint1
2019-12-23 14:09:49,27.64,8.39,site1,timepoint1
2019-12-23 14:19:49,27.67,8.4,site1,timepoint1
2019-12-23 14:29:49,27.69,8.4,site1,timepoint1
2019-12-23 14:39:49,27.74,8.39,site1,timepoint1
2019-12-23 14:49:49,27.74,8.41,site1,timepoint1
2019-12-23 14:59:49,27.76,8.39,site1,timepoint1
2019-12-23 15:09:49,27.76,8.4,site1,timepoint1
2019-12-23 15:19:49,27.76,8.4,site1,timepoint1
2019-12-23 15:29:49,27.74,8.39,site1,timepoint1
2019-12-23 15:39:49,27.74,8.39,site1,timepoint1
2019-12-23 15:49:49,27.74,8.39,site1,timepoint1
2019-12-23 15:59:49,27.74,8.39,site1,timepoint1
2019-12-23 16:09:49,27.74,8.39,site1,timepoint1
2019-12-23 16:19:49,27.74,8.38,site1,timepoint1
2019-12-23 16:29:49,27.72,8.38,site1,timepoint1
2019-12-23 16:39:49,27.72,8.37,site1,timepoint1
2019-12-23 16:49:49,27.69,8.37,site1,timepoint1
2019-12-23 16:59:49,27.67,8.36,site1,timepoint1
2019-12-23 17:09:49,27.64,8.35,site1,timepoint1
2019-12-23 17:19:49,27.64,8.35,site1,timepoint1
2019-12-23 17:29:49,27.62,8.34,site1,timepoint1
2019-12-23 17:39:49,27.59,8.34,site1,timepoint1
2019-12-23 17:49:49,27.59,8.34,site1,timepoint1
2019-12-23 17:59:49,27.57,8.33,site1,timepoint1
2019-12-23 18:09:49,27.57,8.32,site1,timepoint1
2019-12-23 18:19:49,27.57,8.32,site1,timepoint1
2019-12-23 18:29:49,27.54,8.32,site1,timepoint1
2019-12-23 18:39:49,27.52,8.31,site1,timepoint1
2019-12-23 18:49:49,27.49,8.31,site1,timepoint1
2019-12-23 18:59:49,27.49,8.31,site1,timepoint1
2019-12-23 19:09:49,27.52,8.31,site1,timepoint1
2019-12-23 19:19:49,27.54,8.31,site1,timepoint1
2019-12-23 19:29:49,27.57,8.31,site1,timepoint1
2019-12-23 19:39:49,27.57,8.31,site1,timepoint1
2019-12-23 19:49:49,27.57,8.31,site1,timepoint1
2019-12-23 19:59:49,27.57,8.31,site1,timepoint1
2019-12-23 20:09:49,27.57,8.31,site1,timepoint1
2019-12-23 20:19:49,27.57,8.31,site1,timepoint1
2019-12-23 20:29:49,27.57,8.31,site1,timepoint1
2019-12-23 20:39:49,27.57,8.31,site1,timepoint1
2019-12-23 20:49:49,27.57,8.31,site1,timepoint1
2019-12-23 20:59:49,27.57,8.3,site1,timepoint1
2019-12-23 21:09:49,27.57,8.3,site1,timepoint1
2019-12-23 21:19:49,27.57,8.3,site1,timepoint1
2019-12-23 21:29:49,27.57,8.3,site1,timepoint1
2019-12-23 21:39:49,27.57,8.31,site1,timepoint1
2019-12-23 21:49:49,27.57,8.31,site1,timepoint1
2019-12-23 21:59:49,27.57,8.31,site1,timepoint1
2019-12-23 22:09:49,27.57,8.31,site1,timepoint1
2019-12-23 22:19:49,27.57,8.31,site1,timepoint1
2019-12-23 22:29:49,27.57,8.31,site1,timepoint1
2019-12-23 22:39:49,27.57,8.31,site1,timepoint1
2019-12-23 22:49:49,27.54,8.31,site1,timepoint1
2019-12-23 22:59:49,27.54,8.31,site1,timepoint1
2019-12-23 23:09:49,27.52,8.31,site1,timepoint1
2019-12-23 23:19:49,27.52,8.31,site1,timepoint1
2019-12-23 23:29:49,27.49,8.31,site1,timepoint1
2019-12-23 23:39:49,27.49,8.31,site1,timepoint1
2019-12-23 23:49:49,27.49,8.31,site1,timepoint1
2019-12-23 23:59:49,27.49,8.31,site1,timepoint1
2019-12-24 00:09:49,27.49,8.31,site1,timepoint1
2019-12-24 00:19:49,27.49,8.31,site1,timepoint1
2019-12-24 00:29:49,27.47,8.31,site1,timepoint1
2019-12-24 00:39:49,27.42,8.31,site1,timepoint1
2019-12-24 00:49:49,27.4,8.31,site1,timepoint1
2019-12-24 00:59:49,27.37,8.31,site1,timepoint1
2019-12-24 01:09:49,27.37,8.3,site1,timepoint1
2019-12-24 01:19:49,27.37,8.3,site1,timepoint1
2019-12-24 01:29:49,27.37,8.3,site1,timepoint1
2019-12-24 01:39:49,27.37,8.3,site1,timepoint1
2019-12-24 01:49:49,27.37,8.3,site1,timepoint1
2019-12-24 01:59:49,27.37,8.3,site1,timepoint1
2019-12-24 02:09:49,27.37,8.3,site1,timepoint1
2019-12-24 02:19:49,27.37,8.3,site1,timepoint1
2019-12-24 02:29:49,27.37,8.3,site1,timepoint1
2019-12-24 02:39:49,27.4,8.29,site1,timepoint1
2019-12-24 02:49:49,27.37,8.29,site1,timepoint1
2019-12-24 02:59:49,27.35,8.28,site1,timepoint1
2019-12-24 03:09:49,27.35,8.28,site1,timepoint1
2019-12-24 03:19:49,27.32,8.28,site1,timepoint1
2019-12-24 03:29:49,27.32,8.28,site1,timepoint1
2019-12-24 03:39:49,27.32,8.28,site1,timepoint1
2019-12-24 03:49:49,27.32,8.28,site1,timepoint1
2019-12-24 03:59:49,27.32,8.27,site1,timepoint1
2019-12-24 04:09:49,27.3,8.27,site1,timepoint1
2019-12-24 04:19:49,27.3,8.27,site1,timepoint1
2019-12-24 04:29:49,27.3,8.25,site1,timepoint1
2019-12-24 04:39:49,27.3,8.25,site1,timepoint1
2019-12-24 04:49:49,27.3,8.27,site1,timepoint1
2019-12-24 04:59:49,27.3,8.27,site1,timepoint1
2019-12-24 05:09:49,27.3,8.27,site1,timepoint1
2019-12-24 05:19:49,27.3,8.27,site1,timepoint1
2019-12-24 05:29:49,27.27,8.26,site1,timepoint1
2019-12-24 05:39:49,27.27,8.27,site1,timepoint1
2019-12-24 05:49:49,27.25,8.26,site1,timepoint1
2019-12-24 05:59:49,27.25,8.26,site1,timepoint1
2019-12-24 06:09:49,27.22,8.27,site1,timepoint1
2019-12-24 06:19:49,27.22,8.27,site1,timepoint1
2019-12-24 06:29:49,27.2,8.28,site1,timepoint1
2019-12-24 06:39:49,27.15,8.28,site1,timepoint1
2019-12-24 06:49:49,27.12,8.28,site1,timepoint1
2019-12-24 06:59:49,27.1,8.28,site1,timepoint1
2019-12-24 07:09:49,27.1,8.29,site1,timepoint1
2019-12-24 07:19:49,27.12,8.3,site1,timepoint1
2019-12-24 07:29:49,27.15,8.31,site1,timepoint1
2019-12-24 07:39:49,27.2,8.31,site1,timepoint1
2019-12-24 07:49:49,27.25,8.32,site1,timepoint1
2019-12-24 07:59:49,27.32,8.33,site1,timepoint1
2019-12-24 08:09:49,27.4,8.34,site1,timepoint1
2019-12-24 08:19:49,27.44,8.35,site1,timepoint1
2019-12-24 08:29:49,27.49,8.35,site1,timepoint1
2019-12-24 08:39:49,27.52,8.36,site1,timepoint1
2019-12-24 08:49:49,27.57,8.37,site1,timepoint1
2019-12-24 08:59:49,27.64,8.37,site1,timepoint1
2019-12-24 09:09:49,27.69,8.38,site1,timepoint1
2019-12-24 09:19:49,27.74,8.37,site1,timepoint1
2019-12-24 09:29:49,27.74,8.38,site1,timepoint1
2019-12-24 09:39:49,27.76,8.39,site1,timepoint1
2019-12-24 09:49:49,27.79,8.39,site1,timepoint1
2019-12-24 09:59:49,27.79,8.39,site1,timepoint1
2019-12-24 10:09:49,27.76,8.39,site1,timepoint1
2019-12-24 10:19:49,27.79,8.39,site1,timepoint1
2019-12-24 10:29:49,27.81,8.4,site1,timepoint1
2019-12-24 10:39:49,27.84,8.4,site1,timepoint1
2019-12-24 10:49:49,27.89,8.41,site1,timepoint1
2019-12-24 10:59:49,27.89,8.42,site1,timepoint1
2019-12-24 11:09:49,27.89,8.41,site1,timepoint1
2019-12-24 11:19:49,27.91,8.43,site1,timepoint1
2019-12-24 11:29:49,27.91,8.38,site1,timepoint1
2019-12-24 11:39:49,27.84,8.37,site1,timepoint1
2019-12-24 11:49:49,27.79,8.39,site1,timepoint1
2019-12-24 11:59:49,27.76,8.4,site1,timepoint1
2019-12-24 12:09:49,27.72,8.37,site1,timepoint1
2019-12-24 12:19:49,27.64,8.36,site1,timepoint1
2019-12-24 12:29:49,27.57,8.37,site1,timepoint1
2019-12-24 12:39:49,27.57,8.38,site1,timepoint1
2019-12-24 12:49:49,27.54,8.37,site1,timepoint1
2019-12-24 12:59:49,27.54,8.38,site1,timepoint1
2019-12-24 13:09:49,27.57,8.38,site1,timepoint1
2019-12-24 13:19:49,27.57,8.38,site1,timepoint1
2019-12-24 13:29:49,27.57,8.39,site1,timepoint1
2019-12-24 13:39:49,27.59,8.41,site1,timepoint1
2019-12-24 13:49:49,27.62,8.44,site1,timepoint1
2019-12-24 13:59:49,27.69,8.41,site1,timepoint1
2019-12-24 14:09:49,27.69,8.41,site1,timepoint1
2019-12-24 14:19:49,27.72,8.41,site1,timepoint1
2019-12-24 14:29:49,27.72,8.41,site1,timepoint1
2019-12-24 14:39:49,27.72,8.42,site1,timepoint1
2019-12-24 14:49:49,27.74,8.46,site1,timepoint1
2019-12-24 14:59:49,27.79,8.42,site1,timepoint1
2019-12-24 15:09:49,27.84,8.47,site1,timepoint1
2019-12-24 15:19:49,27.89,8.43,site1,timepoint1
2019-12-24 15:29:49,27.94,8.5,site1,timepoint1
2019-12-24 15:39:49,27.99,8.44,site1,timepoint1
2019-12-24 15:49:49,28.01,8.43,site1,timepoint1
2019-12-24 15:59:49,27.99,8.41,site1,timepoint1
2019-12-24 16:09:49,27.91,8.4,site1,timepoint1
2019-12-24 16:19:49,27.86,8.39,site1,timepoint1
2019-12-24 16:29:49,27.81,8.38,site1,timepoint1
2019-12-24 16:39:49,27.76,8.36,site1,timepoint1
2019-12-24 16:49:49,27.74,8.36,site1,timepoint1
2019-12-24 16:59:49,27.72,8.35,site1,timepoint1
2019-12-24 17:09:49,27.69,8.34,site1,timepoint1
2019-12-24 17:19:49,27.64,8.34,site1,timepoint1
2019-12-24 17:29:49,27.62,8.33,site1,timepoint1
2019-12-24 17:39:49,27.59,8.32,site1,timepoint1
2019-12-24 17:49:49,27.57,8.31,site1,timepoint1
2019-12-24 17:59:49,27.54,8.31,site1,timepoint1
2019-12-24 18:09:49,27.52,8.3,site1,timepoint1
2019-12-24 18:19:49,27.49,8.3,site1,timepoint1
2019-12-24 18:29:49,27.49,8.27,site1,timepoint1
2019-12-24 18:39:49,27.49,8.27,site1,timepoint1
2019-12-24 18:49:49,27.52,8.28,site1,timepoint1
2019-12-24 18:59:49,27.57,8.29,site1,timepoint1
2019-12-24 19:09:49,27.62,8.3,site1,timepoint1
2019-12-24 19:19:49,27.64,8.3,site1,timepoint1
2019-12-24 19:29:49,27.69,8.3,site1,timepoint1
2019-12-24 19:39:49,27.69,8.3,site1,timepoint1
2019-12-24 19:49:49,27.67,8.3,site1,timepoint1
2019-12-24 19:59:49,27.64,8.3,site1,timepoint1
2019-12-24 20:09:49,27.64,8.3,site1,timepoint1
2019-12-24 20:19:49,27.62,8.29,site1,timepoint1
2019-12-24 20:29:49,27.62,8.29,site1,timepoint1
2019-12-24 20:39:49,27.62,8.29,site1,timepoint1
2019-12-24 20:49:49,27.62,8.29,site1,timepoint1
2019-12-24 20:59:49,27.62,8.3,site1,timepoint1
2019-12-24 21:09:49,27.62,8.3,site1,timepoint1
2019-12-24 21:19:49,27.62,8.3,site1,timepoint1
2019-12-24 21:29:49,27.59,8.3,site1,timepoint1
2019-12-24 21:39:49,27.59,8.3,site1,timepoint1
2019-12-24 21:49:49,27.57,8.3,site1,timepoint1
2019-12-24 21:59:49,27.54,8.3,site1,timepoint1
2019-12-24 22:09:49,27.57,8.3,site1,timepoint1
2019-12-24 22:19:49,27.57,8.31,site1,timepoint1
2019-12-24 22:29:49,27.59,8.31,site1,timepoint1
2019-12-24 22:39:49,27.59,8.31,site1,timepoint1
