colony_id,colony_id_corr,species,timepoint,month,site,nutrient,site_code,cre.umol.mgprot,Host_AFDW.mg.cm2,Sym_AFDW.mg.cm2,Host_DW.mg.cm2,Sym_DW.mg.cm2,chla.ug.cm2,chlc2.ug.cm2,prot_ug.cm2,surface.area.cm2,cells.cm2,Am,AQY,Rd,Ik,Ic,calc.umol.cm2.hr,code,mgprot,mgafdw,cells,cells.mgprot,cells.mgAFDW,chla.ug.mgprot,chla.ug.mgAFDW,chlc2.ug.mgprot,chlc2.ug.mgAFDW,prot_mg.cm2,prot_mg.mgafdw,cre.umol.mgafdw,cre.umol.cm2,chla.ug.cell,chlc2.ug.cell,calc.umol.mgprot.hr,calc.umol.mgAFDW.hr,Ratio_AFDW.mg.cm2,Total_Chl,Total_Chl_cell,haplotype
ACR-343,ACR-343,Acropora,timepoint2,March 2020,Hilton,Medium,Hilton Medium,-0.0828818449337399,1.2662235063043208,0.4727234423536316,128.89080922718156,85.6992347597739,1.9877739367968128,0.443009397405674,345.2380589203613,16.288593520268243,706834.0995192156,1.22070241391125,0.0036120226822321114,0.4733416273189604,337.95535668034523,142.16953145391082,0,ACR-343 - timepoint2,5.623442409480184,20.624999999999893,11513333.333333334,2047381.7450186347,558222.2222222252,5.757690629512395,1.5698444444444524,1.2831997688524437,0.34986666666666855,0.3452380589203613,0.27265175318691937,-0.02259788032855058,-0.028613967264662747,2.812221337579617e-6,6.267515923566879e-7,0,0,0.2718446601941825,1.919711111111121,3.438972929936305e-6,Acropora pulchra
ACR-347,ACR-347,Acropora,timepoint2,March 2020,Hilton,Medium,Hilton Medium,-0.06227646261030198,0.7830099888649852,0.36065914638630825,98.11115160478523,65.86964757237473,1.0826932210174254,0.3153750686969463,245.8617618444349,26.34066013627296,268385.2419746048,0.7614925701720979,0.001259355279331515,0.285811973977033,604.668581352444,244.85197452534575,0.310571062241474,ACR-347 - timepoint2,6.476161109249542,20.62499999999945,7069444.444444444,1091610.3421744015,342760.9427609519,4.403666568136294,1.38273232323236,1.282733298301567,0.402772727272738,0.24586176184443492,0.31399569014544076,-0.019554540857138505,-0.015311400818807918,4.034101178781925e-6,1.1750834970530452e-6,1.2631938366974809,0.3966374205412927,0.31535269709544295,1.785505050505098,5.20918467583497e-6,Acropora pulchra
ACR-350,ACR-350,Acropora,timepoint2,March 2020,Hilton,Medium,Hilton Medium,0.13175001277638151,0.8930473981158139,0.29342985938093985,126.01120662544272,83.23590031916942,1.2224755728541237,0.3263769294614016,211.625911470158,18.028158453815763,334538.3904052936,0.92307884355805,0.002579779614592182,0.355393270573968,357.8130621456099,149.26769699329083,0,ACR-350 - timepoint2,3.815225464917195,16.09999999999978,6031111.111111112,1580800.7066869403,374603.17460317974,5.776587395946119,1.3688809523809713,1.5422351979210496,0.36546428571429057,0.211625911470158,0.23697052577125757,0.03122086979798903,0.027881716540006696,3.6542161016949155e-6,9.756038135593217e-7,0,0,0.247311827957008,1.734345238095262,4.629819915254237e-6,Acropora pulchra
ACR-351,ACR-351,Acropora,timepoint2,March 2020,Hilton,Medium,Hilton Medium,-0.1807077236651109,0.849359253095437,0.29311221283292943,140.69879670884765,97.18594329536542,2.1730107055811856,0.5188752331263073,238.5896408707648,20.26527636835646,528490.2019260541,0.9905158073457666,0.0014960392082756578,0.221775220424494,662.0921442877424,152.10311336833755,0.3233065463924485,ACR-351 - timepoint2,4.835085010872965,17.212499999999853,10709999.999999998,2215059.295941175,622222.2222222275,9.107732832198801,2.558411764705904,2.174760107909978,0.6109019607843192,0.2385896408707648,0.2809054472547861,-0.050761783938542276,-0.04311499089183222,4.111733193277311e-6,9.818067226890762e-7,1.3550736956244118,0.3806475825325713,0.2565597667638447,3.1693137254902233,5.093539915966387e-6,Acropora pulchra
ACR-360,ACR-360,Acropora,timepoint2,March 2020,Hilton,Medium,Hilton Medium,0.0021813432256396204,1.0099551882864777,0.5945396580101459,171.46371290946388,122.0121146241394,1.7551814307728306,0.4331183297087354,286.67562984817533,20.99103034063217,780650.8971094728,1.0476950351099203,0.001986595191080368,0.3075098711254192,527.3822466771167,161.92425092361478,0.3495420477912359,ACR-360 - timepoint2,6.0176168440628865,21.20000000000033,16386666.666666666,2723115.66045188,772955.9748427552,6.122534488552034,1.7378805031446274,1.5108306553232889,0.42884905660376654,0.28667562984817535,0.2838498511350374,6.191739498722285e-4,6.253379431252886e-4,2.248356387306754e-6,5.548169243287221e-7,1.219294601275856,0.34609659106190654,0.37054631828978346,2.166729559748394,2.8031733116354763e-6,Acropora pulchra
ACR-364,ACR-364,Acropora,timepoint2,March 2020,Hilton,Medium,Hilton Medium,-0.04417880674370622,1.0721721252696157,0.591543241528043,150.27663098318925,99.79580960928898,2.370529435609718,0.5559767041311796,291.518188009949,16.22873752255477,716629.9894761731,1.5695652696461049,0.0019487671297202813,0.2833115944260011,805.4144826793103,147.80774431135094,0.18763176698399223,ACR-364 - timepoint2,4.730972156264236,17.400000000000304,11630000,2458268.536753239,668390.8045976894,8.13166907969672,2.210959770114904,1.9071767285827292,0.5185517241379223,0.291518188009949,0.2718949515094341,-0.012011994517324664,-0.012878925690366954,3.3078847807394678e-6,7.758211521926058e-7,0.6436365712371561,0.17500153432622498,0.3555555555555475,2.7295114942528267,4.083705932932074e-6,Acropora pulchra
ACR-368,ACR-368,Acropora,timepoint2,March 2020,Hilton,Medium,Hilton Medium,0.2697890317868724,0.9674601491609804,0.40457424419460375,184.44999843810345,124.0162133023708,1.9730323648039405,0.949869964630723,234.7483880145619,14.780970577860383,740253.59897919,0.9421765077625543,0.002079864588343441,0.26800379223434945,452.9989659148791,134.40874448512298,0.05626620374444219,ACR-368 - timepoint2,3.4698090164433926,14.30000000000087,10941666.666666666,3153391.617467765,765151.5151514686,8.404881420022997,2.039393939393816,4.046332214097252,0.9818181818181222,0.2347483880145619,0.24264398716385885,0.06546268636584378,0.0633325403159777,2.665346534653466e-6,1.2831683168316833e-6,0.23968728484283303,0.05815867846674456,0.294871794871801,3.0212121212119385,3.948514851485149e-6,Acropora pulchra
ACR-393,ACR-393,Acropora,timepoint2,March 2020,Hilton,Medium,Hilton Medium,-0.12776269239542704,0.682948439380922,0.31870927171111,167.68158873607123,118.7062301398838,1.5132872697349629,0.31850059302129835,242.43711990635896,20.42613936221135,627933.1484308162,1.0398317555489287,0.0021910484208087157,0.3932021640042036,474.5818237851298,193.85230867883504,0.08929830072905735,ACR-393 - timepoint2,4.952054397780432,13.949999999999463,12826249.999999998,2590086.652874587,919444.4444444798,6.241978416174339,2.2158148148149004,1.313745160577385,0.4663611111111291,0.24243711990635897,0.35498597833552853,-0.045353964354771854,-0.0309744191758294,2.40994964753273e-6,5.072205438066466e-7,0.3683359246453213,0.13075408856634088,0.3181818181818271,2.6821759259260296,2.9171701913393766e-6,Acropora pulchra
ACR-396,ACR-396,Acropora,timepoint2,March 2020,Hilton,Medium,Hilton Medium,-0.20416942611327987,0.8551068637572053,0.36387526117326646,134.98680563744955,84.84115589516063,1.4844109341933138,0.36016373350930675,228.0678457676632,13.74097261758898,636175.2482846079,1.1161186017887936,0.002337536695151234,0.30481556221529377,477.476398169049,135.55343127139696,0.18410325851048245,ACR-396 - timepoint2,3.1338740236459666,11.75000000000015,8741666.666666668,2789412.273980485,743971.6312056644,6.508637503006495,1.7359361702127443,1.5791955779518874,0.4211914893616967,0.22806784576766317,0.26671268286348315,-0.05445457539737057,-0.04656448118527582,2.3333365109628218e-6,5.661391801715918e-7,0.8072302252463583,0.21529853906395002,0.29850746268656003,2.157127659574441,2.8994756911344135e-6,Acropora pulchra
ACR-51,ACR-51,Acropora,timepoint2,March 2020,Manava,High,Manava High,-0.03725652663870016,1.44717607656163,0.526245846022428,140.648599596743,97.55094425695664,1.870765610516776,0.5702202645306723,320.60435870181743,21.28282832948532,525697.6732661499,1.027390554549711,0.0020955062520677434,0.30429536513965044,490.2827436262393,152.03490432719963,0.04627908564133145,ACR-51 - timepoint2,6.823367527935513,30.799999999999272,11188333.333333334,1639708.4412538584,363257.57575758436,5.835122198874119,1.2927007575757883,1.7785792646101035,0.39402272727273674,0.3206043587018174,0.22153790675115825,-0.0082537329243564,-0.011944604830457643,3.558633993743483e-6,1.084692387904067e-6,0.1443495211004725,0.03197889074513083,0.266666666666673,1.686723484848525,4.64332638164755e-6,Acropora pulchra
POC-200,POC-200,Pocillopora,timepoint2,March 2020,Mahana,Low,Mahana Low,0.02827404834076031,1.8366307909437376,0.4821155826227459,141.3896415299747,103.1561539866252,1.5922106260750115,0.3559333078136789,441.6609825873274,39.20221764495332,285060.4040110626,1.0479520145997343,0.002464977550217949,0.3792377567351077,425.1365350191836,165.03605882330194,0,POC-200 - timepoint2,17.31408996467235,71.99999999999916,11175000,645428.0890766687,155208.33333333515,3.6050515867341573,0.8669192708333433,0.8058971062568381,0.1937968750000023,0.4416609825873274,0.2404734717315632,0.006799158564408675,0.012487543971901792,5.585520134228188e-6,1.248624161073826e-6,0,0,0.20792079207921296,1.0607161458333456,6.834144295302014e-6,Pocillopora meandrina
POC-201,POC-201,Pocillopora,timepoint2,March 2020,Mahana,Low,Mahana Low,0.023881688450059817,2.7877172075130225,0.8422464754613674,123.05003525006508,80.46518352480051,2.4548123682215035,0.5227562895407666,944.7646860365556,20.231607369642617,284703.03395877674,0.7822950673096003,0.0012440029572737623,0.6755965365757054,628.8530607869319,1077.1960609046157,0.10108354420182653,POC-201 - timepoint2,19.11410818459527,56.400000000000006,5760000,301348.090341049,102127.65957446808,2.5983320550642595,0.8805815602836881,0.5533190404626742,0.18752127659574472,0.9447646860365556,0.33890262738644095,0.008093566962149691,0.0225625758905436,8.622361111111113e-6,1.836145833333334e-6,0.10699335580152634,0.03626032939402958,0.23202614379084674,1.0681028368794327,1.0458506944444446e-5,Pocillopora tuahiniensis
POC-207,POC-207,Pocillopora,timepoint2,March 2020,Mahana,Low,Mahana Low,0.19685190315363124,1.205590828518009,0.4888423085497622,135.8519199368395,91.87593009878742,1.0978638562656549,0.3173841718145129,307.0909528899116,18.92225741966061,124596.06888336982,0.8358659194826815,0.002524201164299041,0.1675497736135636,331.1407709118927,67.75246175134319,0.06494546911508771,POC-207 - timepoint2,5.810854061831777,22.81249999999968,2357638.888888889,405730.18420388305,103348.55403348699,3.575044611161911,0.9106438356164509,1.0335184701070999,0.26326027397260665,0.3070909528899116,0.2547223698337253,0.05014258327757193,0.06045143851764121,8.811384388807067e-6,2.547304860088367e-6,0.21148610372240392,0.05387024152707177,0.28849902534112815,1.1739041095890577,1.1358689248895434e-5,Pocillopora meandrina
POC-215,POC-215,Pocillopora,timepoint2,March 2020,Mahana,Low,Mahana Low,0.05391452360373032,1.8142310886422,0.5341096324963082,138.27382891813565,98.14970576245268,1.858449947709378,0.3203206410106679,392.3607597695664,31.866116925197023,133688.67310972337,1.0154690845191292,0.0017159891391960228,0.35002922784582746,591.7689461571406,217.29838201323707,0,POC-215 - timepoint2,12.503013847676144,57.81249999999983,4260138.888888888,340728.958696682,73688.8888888891,4.736584639098075,1.0243733333333365,0.8163931612294569,0.17656000000000058,0.3923607597695664,0.2162683476354799,0.011660004933332834,0.02115394344377385,1.3901326899879377e-5,2.3960193003618827e-6,0,0,0.22744128553771548,1.200933333333337,1.629734620024126e-5,Pocillopora meandrina
POC-217,POC-217,Pocillopora,timepoint2,March 2020,Mahana,Low,Mahana Low,0.11226673812070924,1.597074179693014,0.33330243750118266,197.6800885274636,135.84190534123968,1.7610481774756572,0.6646143187783207,359.6846423999194,15.121401564855692,325587.1032997276,0.9278789679779058,0.0019279259876985371,0.3505462955691346,481.2835004550988,196.37925821978536,0.10786350845165064,POC-217 - timepoint2,5.438935914440702,24.15000000000056,4923333.333333333,905201.5708185837,203864.73429951217,4.896089434693227,1.1026714975845155,1.8477695192761712,0.4161449275362221,0.35968464239991943,0.22521473765799485,0.02528412397357434,0.04038062155435271,5.408838862559242e-6,2.0412796208530804e-6,0.29988355280323975,0.06753819567252908,0.17266187050361081,1.5188164251207377,7.450118483412322e-6,Pocillopora meandrina
POC-219,POC-219,Pocillopora,timepoint2,March 2020,Mahana,Low,Mahana Low,0.14782000181643612,2.152438898388213,0.518436895955862,206.0215763652228,143.42803601331343,1.8917237724665723,0.6852624828330903,470.1080406900298,16.20255052355516,360282.7833502806,0.8885902121120339,0.0019333949207958516,0.5098256686163116,459.6009860966532,321.958441835489,0.08947531418320112,POC-219 - timepoint2,7.616949280809733,34.87500000000043,5837499.999999999,766382.9421454981,167383.51254480076,4.024019180122679,0.8788745519713154,1.4576702024225205,0.31836559139784537,0.47010804069002976,0.2184071478368355,0.032284944989963656,0.06949137142872143,5.250663811563171e-6,1.9020128479657383e-6,0.19032925718919477,0.04156927021259555,0.19410745233968543,1.1972401433691608,7.152676659528909e-6,Pocillopora tuahiniensis
POC-222,POC-222,Pocillopora,timepoint2,March 2020,Mahana,Low,Mahana Low,-0.007722770826085294,1.690264954450001,0.35793846094233794,148.69470706480328,102.81229916400822,1.1387801087397436,0.3363627259355454,380.4967572246598,22.629588278038227,251882.6206631337,0.8349644258912554,0.003375555472420469,0.4200709350729441,247.35615596106248,143.99554795468103,0.2734772105528089,POC-222 - timepoint2,8.610484957122718,38.25000000000056,5700000,661983.6197826322,149019.60784313508,2.9928773034650713,0.6737287581699247,0.8840094417334127,0.19899999999999715,0.3804967572246598,0.22511071783327039,-0.001738478484321899,-0.002938489256114662,4.521074561403509e-6,1.3353947368421057e-6,0.7187372963374232,0.16179546871206132,0.1747572815533919,0.8727287581699219,5.856469298245614e-6,Pocillopora tuahiniensis
POC-238,POC-238,Pocillopora,timepoint2,March 2020,Mahana,Low,Mahana Low,0.19121804644258,1.9033634314939507,0.6385477318560346,231.39168770398496,175.32679345380913,1.6905960526357664,0.508607361678023,505.8207128870271,84.2850069227622,319273.8659280175,0.75721445539083,0.0016154226800463823,0.38919313550257145,468.7407603866801,280.8612834188962,0.08193943777212864,POC-238 - timepoint2,42.633102287359584,160.42500000000004,26910000,631199.6677750243,167741.93548387094,3.3422831639030846,0.8882150537634408,1.0055091630690465,0.26721505376344074,0.5058207128870271,0.26575098823350213,0.050816384810195334,0.09672204856845047,5.295128205128205e-6,1.59301282051282e-6,0.16199304552882055,0.04304981193623876,0.25120772946859893,1.1554301075268816,6.8881410256410254e-6,Pocillopora meandrina
POC-239,POC-239,Pocillopora,timepoint2,March 2020,Mahana,Low,Mahana Low,0.21176766722964552,1.751820686546631,0.4671521830790976,137.04107695027508,94.8454207379266,1.4589983350314382,0.3853058580301746,413.4668897475788,22.176927295330188,252777.7296953919,0.9396782432795552,0.002589557295488918,0.311926891177545,362.8721576913943,127.69649222093204,0.09447421243190438,POC-239 - timepoint2,9.169425152958357,38.85000000000005,5605833.333333333,611361.4801168542,144294.2942942941,3.5286944885046427,0.8328468468468457,0.9318904792241127,0.21994594594594558,0.41346688974757884,0.23602123945838732,0.04998166729675224,0.0875589187185418,5.771862643080125e-6,1.5242872008324656e-6,0.22849281230132068,0.05392915676669034,0.21052631578947226,1.0527927927927914,7.296149843912591e-6,Pocillopora meandrina
POC-248,POC-248,Pocillopora,timepoint2,March 2020,Mahana,Low,Mahana Low,0.11495918571848,1.95381817824766,0.5555434820077898,99.800453099277,67.72922484884546,1.7708968554713185,0.397507839361195,442.87798169756405,27.612600087684008,157914.01942664335,0.833327823090419,0.00173605860411391,0.29701123590732803,480.0113435777431,183.1088763808291,0.25121051792240345,POC-248 - timepoint2,12.229012596255474,53.949999999999946,4360416.666666666,356563.2656230828,80823.29317269083,3.998611194630674,0.9063775100401614,0.8975561120413709,0.20345180722891612,0.44287798169756404,0.2266730787072379,0.026058152552485,0.05091289214859585,1.1214310559006212e-5,2.5172422360248483e-6,0.567222865673986,0.12857415327546448,0.2213883677298378,1.1098293172690776,1.373155279503106e-5,Pocillopora meandrina
POC-254,POC-254,Pocillopora,timepoint2,March 2020,Mahana,Low,Mahana Low,0.05781786677827934,1.7247544834513806,0.6483414443817271,96.6797618585248,68.9388400834097,1.3913158034337822,0.31239875333694433,504.5274084868463,40.90437257992995,55182.90783733342,0.6141085203426568,6.614243601907931e-4,0.3518564057584573,928.4637175526956,649.0680338687506,0.26173643485272924,POC-254 - timepoint2,20.63737709353247,70.5499999999999,2257222.2222222225,109375.44107432195,31994.645247657347,2.7576614868289275,0.8066746987951819,0.6191908468835723,0.18112650602409672,0.5045274084868463,0.2925212911911056,0.0169129570438976,0.029170698489882997,2.5212803347280336e-5,5.661150627615064e-6,0.5187754529287442,0.1517528653289669,0.27320490367775935,0.9878012048192787,3.08739539748954e-5,Pocillopora meandrina
POC-255,POC-255,Pocillopora,timepoint2,March 2020,Mahana,Low,Mahana Low,0.03549383537389519,1.8551400643000864,0.4138389374207952,169.4392553262899,121.25180438888246,1.1446511494818683,0.37186639346599687,397.9782733992596,26.62871712526899,133387.74180277245,0.753997121619368,0.00109272748337191,0.391880191113417,690.0138717960158,419.7760506150464,0,POC-255 - timepoint2,10.597650864351849,49.400000000000325,3551944.4444444454,335163.37629053247,71901.70940170895,2.876164921529603,0.6170160256410214,0.9343886797883895,0.20045192307692192,0.3979782733992596,0.21452734543222224,0.0076143982819700425,0.01412577531842037,8.581381872213963e-6,2.787860326894504e-6,0,0,0.18238993710692067,0.8174679487179434,1.1369242199108467e-5,Pocillopora tuahiniensis
POC-257,POC-257,Pocillopora,timepoint2,March 2020,Mahana,Low,Mahana Low,-0.08034784371566714,2.7120482999498754,0.4536517156279567,240.7559240819095,177.74092149201746,2.355381075193697,0.9312927312182256,611.4968691221897,22.307862290328416,299147.1458126474,1.0240315271783047,9.280221147214872e-4,0.5104786336185958,1103.4559531866664,634.5342907495834,0.4552239146529613,POC-257 - timepoint2,13.641187947344784,60.500000000001116,6673333.333333333,489204.7055646849,110303.03030302827,3.851828511525941,0.8684878787878628,1.5229721986232023,0.343390909090903,0.6114968691221897,0.22547418094784355,-0.018116364252715383,-0.04913245487284945,7.873653846153848e-6,3.1131593406593427e-6,0.7444419385277313,0.16785243635276512,0.14330218068535217,1.2118787878787658,1.0986813186813191e-5,Pocillopora tuahiniensis
POC-259,POC-259,Pocillopora,timepoint2,March 2020,Mahana,Low,Mahana Low,0.03869841532522544,1.3801704864399338,0.6159128157174325,91.78558471450852,65.92699304219836,1.322012418073698,0.3963624303098543,508.8761428958206,55.91700500643786,44649.50628845768,0.9030178503848214,0.001791403678603894,0.35648951596639894,504.0839544823175,216.59226281995015,0.06633596693711094,POC-259 - timepoint2,28.45482982996239,77.17499999999956,2496666.6666666665,87741.40213053479,32350.718065003963,2.597906065217811,0.9578616780045406,0.7788976469879417,0.2871836734693894,0.5088761428958206,0.3687052780040499,0.014268309980803431,0.019692700326881234,2.9608668224299063e-5,8.877196261682243e-6,0.13035778521590377,0.04806360343802203,0.308560677328323,1.24504535147393,3.84858644859813e-5,Pocillopora tuahiniensis
POC-346,POC-346,Pocillopora,timepoint2,March 2020,Hilton,Medium,Hilton Medium,0.12718212846288435,1.3094131471750976,0.3327449879880215,135.27213451487484,95.03361175450743,2.008696252255337,0.5355961917762897,352.40346478838205,24.3429662125861,147065.06876508027,1.030113470875013,0.0028775282077709093,0.4726391517634709,357.98553358856395,184.85831536354007,0.00757973693903157,POC-346 - timepoint2,8.57854563654186,31.874999999999428,3580000.0000000005,417320.15561592934,112313.7254901981,5.699990076605964,1.5340431372549292,1.5198380415979016,0.4090352941176545,0.352403464788382,0.2691308434993573,0.03422863351125968,0.04481942272948155,1.3658554469273738e-5,3.6418994413407827e-6,0.021508690170180915,0.005788651928067125,0.20262664165103028,1.9430784313725837,1.730045391061452e-5,Pocillopora tuahiniensis
POC-359,POC-359,Pocillopora,timepoint2,March 2020,Hilton,Medium,Hilton Medium,-0.05672031671738885,2.093870012525723,0.48081459546881794,187.33503982922795,131.1987113228513,2.606745376920889,1.0660900393403865,454.8372775865157,24.50008820658394,462719.42252110544,1.255569076454734,0.0028620648928385454,0.3284870526751113,438.69343409942144,118.91455848073107,0.15598425279217096,POC-359 - timepoint2,11.143553420512138,51.30000000000123,11336666.666666666,1017329.5930720861,220987.65432098234,5.731160363004885,1.2449413580246615,2.3438932820048,0.5091481481481361,0.4548372775865157,0.2172232635577363,-0.012320972307379632,-0.025798514439582074,5.633533519553073e-6,2.3039664804469283e-6,0.3429451816699453,0.07449567158374627,0.18674698795179087,1.7540895061727977,7.937500000000002e-6,Pocillopora tuahiniensis
POC-366,POC-366,Pocillopora,timepoint2,March 2020,Hilton,Medium,Hilton Medium,-0.13254890759030835,1.687053193369891,0.5543174778215226,292.5698359390883,220.3559256762225,1.6545774193975045,0.365518149913512,473.5409609918449,18.6716104292355,112916.52325994131,0.9195492306130292,0.001739119023112438,0.3287889817351387,528.7442770692861,202.43759548430504,0.1144350810187536,POC-366 - timepoint2,8.841772345925532,31.50000000000031,2108333.333333333,238451.43833689584,66931.21693121626,3.494053430841432,0.9807499999999905,0.7718828570772925,0.21666071428571201,0.4735409609918449,0.2806911855849348,-0.03720531001951161,-0.06276733707873387,1.4653102766798423e-5,3.2370652173913028e-6,0.24165825228522173,0.06783134134032216,0.24731182795698492,1.1974107142857024,1.7890167984189726e-5,Pocillopora meandrina
POC-369,POC-369,Pocillopora,timepoint2,March 2020,Hilton,Medium,Hilton Medium,-0.06662883500047723,1.8385904697360356,0.32686052795308246,184.6161136376141,132.32948474180273,1.7203759121263558,0.4239993911041303,418.3062329543501,20.803980347777603,139369.69733554756,0.8694239145390373,0.0026055811681453115,0.4650508382884965,333.67754003146456,211.24240818698243,0.01641586004475199,POC-369 - timepoint2,8.70243464973518,38.24999999999967,2899444.444444444,333176.2387359813,75802.46913580311,4.112718808839984,0.9357037037037119,1.0136100246691795,0.23061111111111302,0.4183062329543501,0.22751463136562755,-0.0151590348334548,-0.027871256975186585,1.2343973941368083e-5,3.042263843648208e-6,0.039243641981647114,0.00892850273889911,0.1509433962264188,1.166314814814825,1.538623778501629e-5,Pocillopora tuahiniensis
POC-371,POC-371,Pocillopora,timepoint2,March 2020,Hilton,Medium,Hilton Medium,0.02900650088292873,2.033787115309465,0.2252810343112049,134.29132425118357,89.11405290148709,1.8522116446224015,0.47736112499567845,393.9557863297345,20.77405234892091,153733.44656236793,0.90816492995953,0.0021713160444163586,0.3667767392392345,418.2555240149949,184.64770910683745,0,POC-371 - timepoint2,8.184058128374206,42.24999999999967,3193666.666666667,390230.2032281754,75589.74358974418,4.701572381709178,0.9107205128205199,1.2117124346439605,0.23471538461538652,0.3939557863297345,0.19370551783134365,0.005618719274003037,0.011427278864008327,1.2048202170963363e-5,3.1051221166892814e-6,0,0,0.09972299168975174,1.1454358974359065,1.5153324287652645e-5,Pocillopora tuahiniensis
POC-372,POC-372,Pocillopora,timepoint2,March 2020,Hilton,Medium,Hilton Medium,0.02347317379464272,1.2735299555404496,0.24257713438867293,72.15006361998245,48.20631430076809,0.8929293195076844,0.3375720729090759,292.4683170065572,36.07100076456777,47809.51458189192,0.5312395615511781,9.257601435156676e-4,0.3737894903097577,573.8414699230217,568.2197512096786,0,POC-372 - timepoint2,10.549624886355375,45.93749999999952,1724537.0370370373,163469.03853117197,37540.94230284746,3.0530805136327457,0.7011451247165605,1.1542175794088063,0.26506802721088724,0.2924683170065572,0.22965169820637787,0.0053906542242331485,0.0068651596345215785,1.8676812080536906e-5,7.0607718120805385e-6,0,0,0.1600000000000088,0.9662131519274477,2.5737583892617444e-5,Pocillopora tuahiniensis
POC-373,POC-373,Pocillopora,timepoint2,March 2020,Hilton,Medium,Hilton Medium,-0.07052995415163296,1.5828310083116583,0.38654399360870656,136.56777015573132,89.91701961672716,1.310023141787871,0.2857759732059092,372.1986048003958,18.005712454673215,87503.09433863222,0.8407428996612744,0.002776754704691268,0.3178398169712684,302.77895927964295,123.64024870597756,0.13665514274705526,POC-373 - timepoint2,6.701701054066481,28.500000000000192,1575555.5555555555,235097.8569238827,55282.65107212438,3.5196884805369315,0.8276456140350823,0.767805062996317,0.18054736842105135,0.3721986048003958,0.23514740540583987,-0.016584935722149332,-0.02625115053187367,1.4971163610719327e-5,3.2658956276445686e-6,0.3671565153242346,0.08633590195634325,0.19627749576986717,1.0081929824561335,1.8237059238363897e-5,Pocillopora tuahiniensis
POC-375,POC-375,Pocillopora,timepoint2,March 2020,Hilton,Medium,Hilton Medium,0.1529365249285262,1.4178528694965005,0.3969988034590062,66.63991889743525,46.18397172743943,2.4349968871921326,0.6435279711427242,312.8785630748353,59.94980285238247,139579.73804154442,0.8271075750991371,0.0017584969471856227,0.3137969114188117,470.34916746536135,192.86537102716625,0.09460267485143764,POC-375 - timepoint2,18.75700817307309,84.99999999999997,8367777.777777777,446114.73751929525,98444.44444444447,7.782562228815025,1.717383333333334,2.0567978988985676,0.45387500000000003,0.3128785630748353,0.22067068438909523,0.0337486076240678,0.047850560161296005,1.7445203160270884e-5,4.610468397291196e-6,0.3023622773056851,0.06672249066649093,0.218749999999994,2.171258333333334,2.205567155756208e-5,Pocillopora tuahiniensis
POC-377,POC-377,Pocillopora,timepoint2,March 2020,Hilton,Medium,Hilton Medium,0.18707756220810076,2.1003662800743688,0.5549591639095744,183.42556532136,133.13624497513825,2.8180813497050874,0.6938338407948542,443.54589867459697,25.94785515127837,243758.10498111192,1.3105466142577378,0.002684842768509804,0.34423795229879306,488.1278820603502,132.88124789796612,0.07566154664232864,POC-377 - timepoint2,11.509064731752035,54.4999999999991,6324999.999999999,549566.810806975,116055.04587156154,6.3535281424674945,1.3417094801223464,1.5642887080416419,0.3303394495412902,0.443545898674597,0.21117549966517846,0.039506197675439184,0.08297748545144487,1.1560974967061924e-5,2.846403162055339e-6,0.17058335308345843,0.03602302482196089,0.20899854862119502,1.6720489296636365,1.4407378129117264e-5,Pocillopora tuahiniensis
POC-378,POC-378,Pocillopora,timepoint2,March 2020,Hilton,Medium,Hilton Medium,0.16474353321341492,1.4403098100713008,NA,133.92072118785467,NA,2.0693114910632096,0.455137899982537,567.1737816791642,24.473901207584326,195616.54512670747,1.099610213032158,0.0027146559137052606,0.6924377096381141,405.0643057488967,328.3527480391239,0.08592137979819825,POC-378 - timepoint2,13.880955100347867,35.24999999999956,4787500,344897.01647979696,135815.60283688112,3.6484611205702144,1.436712765957465,0.8024663951056836,0.3160000000000041,0.5671737816791642,0.3937859602935614,0.06487369042859882,0.09343821273983953,1.0578407310704963e-5,2.326684073107051e-6,0.151490394255921,0.05965479037731807,NA,1.752712765957469,1.2905091383812012e-5,Pocillopora tuahiniensis
POC-386,POC-386,Pocillopora,timepoint2,March 2020,Hilton,Medium,Hilton Medium,-0.09055038801839416,2.1871620969532937,0.5832432258542171,283.46405911626886,208.33448027512796,2.1370349588081994,0.653232412956728,571.4757277868032,22.289157291042898,367331.0701293414,1.1345977921557489,0.0011054509724596334,0.378469702962416,1026.3664517217471,363.1672945384769,0.08442606638604472,POC-386 - timepoint2,12.737712384653271,48.749999999999176,8187500,642776.3284924312,167948.7179487208,3.739502580598575,0.9770811965812131,1.1430623930198225,0.2986666666666717,0.5714757277868032,0.2612864078903279,-0.023659585618401598,-0.05174734889418922,5.817735368956743e-6,1.7783206106870227e-6,0.14773342467755868,0.038600735859335635,0.21052631578947523,1.2757478632478847,7.596055979643766e-6,Pocillopora meandrina
